100 1940000 38307 878
100 1950000 38487 898
100 1960000 38691 905
100 1970000 38892 887
100 1980000 39112 889
100 1990000 39315 903
100 2000000 39497 909
100 2010000 39699 919
100 2020000 39871 930
100 2030000 40079 926
100 2040000 40296 913
100 2050000 40498 924
100 2060000 40677 930
100 2070000 40867 930
100 2080000 41075 944
100 2090000 42112 956
100 2100000 41456 936
100 2110000 41647 942
100 2120000 42222 947
100 2130000 42056 958
100 2140000 42941 968
100 2150000 42466 969
100 2160000 77246 976
100 2170000 43944 961
100 2180000 47139 969
100 2190000 43214 975
100 2200000 43415 985
100 2210000 43626 994
100 2220000 43833 993
100 2230000 44034 982
100 2240000 44245 991
100 2250000 44457 994
100 2260000 45761 1006
100 2270000 44822 1014
100 2280000 45047 1021
100 2290000 45762 1033
100 2300000 45386 1009
100 2310000 45639 1016
100 2320000 45837 1025
100 2330000 46027 1034
100 2340000 46207 1045
100 2350000 46417 1050
100 2360000 46660 1031
100 2370000 47345 1039
100 2380000 47001 1046
100 2390000 47189 1054
100 2400000 47382 1063
100 2410000 47586 1069
100 2420000 47804 1071
100 2430000 48023 1058
100 2440000 48170 1067
100 2450000 48405 1073
100 2460000 48565 1082
100 2470000 48767 1090
100 2480000 49034 1097
100 2490000 49163 1105
100 2500000 49361 1087
100 2510000 49542 1095
100 2520000 49740 1101
100 2530000 49963 1111
100 2540000 50166 1116
100 2550000 50348 1125
100 2560000 50572 1107
100 2570000 54004 1106
100 2580000 50955 1123
100 2590000 51153 1129
100 2600000 51345 1138
100 2610000 51540 1143
100 2620000 51732 1146
100 2630000 51927 1135
100 2640000 52114 1141
100 2650000 52363 1148
100 2660000 52525 1152
100 2670000 52720 1162
100 2680000 52931 1176
100 2690000 53127 1153
100 2700000 53333 1160
100 2710000 53486 1164
100 2720000 97205 1178
100 2730000 53913 1189
100 2740000 54165 1193
100 2750000 54310 1202
100 2760000 54512 1182
100 2770000 54713 1190
100 2780000 56025 1196
100 2790000 55094 1197
100 2800000 55305 1211
100 2810000 55484 1212
100 2820000 55703 1203
100 2830000 55908 1209
100 2840000 56091 1215
100 2850000 56274 1224
100 2860000 56497 1231
100 2870000 57726 1233
100 2880000 56889 1234
100 2890000 57051 1228
100 2900000 57264 1238
100 2910000 57448 1244
100 2920000 57739 1252
100 2930000 57871 1260
100 2940000 58993 1276
100 2950000 58267 1249
100 2960000 58450 1257
100 2970000 58694 1264
100 2980000 58844 1275
100 2990000 59039 1281
100 3000000 59209 1289
100 3010000 59424 1301
100 3020000 59591 1276
100 3030000 59827 1287
100 3040000 60005 1293
100 3050000 60907 1303
100 3060000 60433 1310
100 3070000 60624 1317
100 3080000 60826 1326
100 3090000 61005 1303
100 3100000 61173 1314
100 3110000 61387 1323
100 3120000 63969 1330
100 3130000 61801 1336
100 3140000 62022 1340
100 3150000 62201 1324
100 3160000 62419 1335
100 3170000 62613 1339
100 3180000 62796 1341
100 3190000 62974 1359
100 3200000 63196 1357
100 3210000 63377 1374
100 3220000 63648 1353
100 3230000 63787 1358
100 3240000 65079 1368
100 3250000 64166 1377
100 3260000 66730 1385
100 3270000 64579 1397
100 3280000 64753 1374
100 3290000 64997 1383
100 3300000 65154 1374
100 3310000 65353 1397
100 3320000 65540 1406
100 3330000 65747 1414
100 3340000 65950 1413
100 3350000 66144 1399
100 3360000 66354 1410
100 3370000 66550 1419
100 3380000 66756 1425
100 3390000 68344 1432
100 3400000 67137 1443
100 3410000 67336 1413
100 3420000 67521 1429
100 3430000 67729 1436
100 3440000 67934 1446
100 3450000 69443 1452
100 3460000 68327 1461
100 3470000 69295 1468
100 3480000 68725 1449
100 3490000 68893 1454
100 3500000 69104 1456
100 3510000 69342 1475
100 3520000 69512 1480
100 3530000 69714 1486
100 3540000 69933 1469
100 3550000 70086 1477
100 3560000 71865 1487
100 3570000 94055 1492
100 3580000 70702 1501
100 3590000 70867 1509
100 3600000 71067 1517
100 3610000 71291 1496
100 3620000 71440 1504
100 3630000 71654 1512
100 3640000 71896 1523
100 3650000 72036 1528
100 3660000 72276 1530
100 3670000 72465 1550
100 3680000 72672 1525
100 3690000 72868 1532
100 3700000 73078 1539
100 3710000 75984 1551
100 3720000 73486 1548
100 3730000 73660 1567
100 3740000 73855 1546
100 3750000 74051 1554
100 3760000 74241 1559
100 3770000 74460 1567
100 3780000 74626 1576
100 3790000 74896 1586
100 3800000 75099 1575
100 3810000 75257 1573
100 3820000 75448 1581
100 3830000 75684 1589
100 3840000 75828 1597
100 3850000 77876 1605
100 3860000 76209 1604
100 3870000 76607 1592
100 3880000 76628 1600
100 3890000 78411 1607
100 3900000 77014 1615
100 3910000 77404 1625
100 3920000 77392 1633
100 3930000 77601 1636
100 3940000 77788 1622
100 3950000 77992 1621
100 3960000 78184 1638
100 3970000 78386 1643
100 3980000 79817 1651
100 3990000 79922 1662
100 4000000 78990 1640
100 4010000 79221 1648
100 4020000 79378 1655
100 4030000 79587 1667
100 4040000 79716 1674
100 4050000 79986 1680
100 4060000 80158 1675
100 4070000 80382 1665
100 4080000 80550 1678
100 4090000 80727 1680
100 4100000 80961 1688
100 4110000 81096 1700
100 4120000 86266 1708
100 4130000 81528 1691
100 4140000 81685 1700
100 4150000 81889 1706
100 4160000 82118 1711
100 4170000 82334 1719
100 4180000 82553 1733
100 4190000 82756 1738
100 4200000 82976 1719
100 4210000 84181 1724
100 4220000 83315 1731
100 4230000 83526 1740
100 4240000 83733 1745
100 4250000 83909 1755
100 4260000 84091 1735
100 4270000 84227 1747
100 4280000 84489 1750
100 4290000 84722 1760
100 4300000 84902 1766
100 4310000 85085 1776
100 4320000 85280 1782
100 4330000 85472 1764
100 4340000 85669 1761
100 4350000 85874 1780
100 4360000 86053 1780
100 4370000 86243 1795
100 4380000 86443 1806
100 4390000 86661 1808
100 4400000 86858 1793
100 4410000 95372 1798
100 4420000 87312 1806
100 4430000 87502 1816
100 4440000 87888 1825
100 4450000 87853 1834
100 4460000 88027 1810
100 4470000 88290 1819
100 4480000 88486 1831
100 4490000 91075 1835
100 4500000 88862 1847
100 4510000 89042 1847
100 4520000 89263 1863
100 4530000 91216 1838
100 4540000 89632 1848
100 4550000 95925 1847
100 4560000 90000 1855
100 4570000 90272 1874
100 4580000 101363 1880
100 4590000 90621 1860
100 4600000 90902 1867
100 4610000 91051 1873
100 4620000 91244 1883
100 4630000 91370 1891
100 4640000 91642 1899
100 4650000 91823 1911
100 4660000 92033 1889
100 4670000 92186 1895
100 4680000 92378 1898
100 4690000 98190 1911
100 4700000 92842 1915
100 4710000 93063 1926
100 4720000 93210 1910
100 4730000 93439 1912
100 4740000 93577 1926
100 4750000 93814 1934
100 4760000 97567 1931
100 4770000 94198 1946
100 4780000 94437 1957
100 4790000 94607 1936
100 4800000 94783 1942
100 4810000 94967 1952
100 4820000 95206 1956
100 4830000 95372 1968
100 4840000 95599 1981
100 4850000 97437 1956
100 4860000 95990 1963
100 4870000 97608 1967
100 4880000 96354 1977
100 4890000 102327 1988
100 4900000 96743 1976
100 4910000 96974 1999
100 4920000 97211 1983
100 4930000 97262 1991
100 4940000 97505 1998
100 4950000 97768 2011
100 4960000 100512 2005
100 4970000 98045 2025
100 4980000 98314 2036
100 4990000 98528 2009
100 5000000 98692 2018
100 5010000 98828 2025
100 5020000 99138 2032
100 5030000 99327 2042
100 5040000 99504 2051
100 5050000 99688 2032
100 5060000 101544 2038
100 5070000 100172 2047
100 5080000 102448 2055
100 5090000 100503 2062
100 5100000 104566 2070
100 5110000 100887 2078
100 5120000 101145 2059
100 5130000 103447 2064
100 5140000 101449 2074
100 5150000 135637 2081
100 5160000 101833 2091
100 5170000 102062 2097
100 5180000 102222 2081
100 5190000 102509 2085
100 5200000 102632 2092
100 5210000 102798 2103
100 5220000 112821 2110
100 5230000 103289 2121
100 5240000 103474 2119
100 5250000 103686 2107
100 5260000 103849 2115
100 5270000 104028 2124
100 5280000 104254 2131
100 5290000 104474 2138
100 5300000 104631 2149
100 5310000 107208 2127
100 5320000 105060 2136
100 5330000 105266 2142
100 5340000 107499 2151
100 5350000 112059 2161
100 5360000 106081 2168
100 5370000 106061 2174
100 5380000 106244 2157
100 5390000 106440 2158
100 5400000 106631 2172
100 5410000 106816 2180
100 5420000 107031 2189
100 5430000 107229 2195
100 5440000 107405 2179
100 5450000 107661 2182
100 5460000 107821 2190
100 5470000 108044 2199
100 5480000 108217 2206
100 5490000 108403 2213
100 5500000 108675 2224
100 5510000 108789 2202
100 5520000 108978 2207
100 5530000 109210 2218
100 5540000 111152 2226
100 5550000 109593 2236
100 5560000 109775 2243
100 5570000 110253 2258
100 5580000 110150 2233
100 5590000 110368 2238
100 5600000 110586 2246
100 5610000 110757 2254
100 5620000 112908 2266
100 5630000 111144 2273
100 5640000 111338 2251
100 5650000 111580 2257
100 5660000 118930 2268
100 5670000 111986 2273
100 5680000 112161 2283
100 5690000 112342 2287
100 5700000 112561 2300
100 5710000 112739 2282
100 5720000 112964 2285
100 5730000 113175 2295
100 5740000 113349 2306
100 5750000 113552 2310
100 5760000 113725 2320
100 5770000 113898 2295
100 5780000 114099 2305
100 5790000 114336 2314
100 5800000 114518 2320
100 5810000 114737 2333
100 5820000 114948 2341
100 5830000 115123 2348
100 5840000 115370 2328
100 5850000 115548 2337
100 5860000 117331 2339
100 5870000 115883 2351
100 5880000 116096 2360
100 5890000 116340 2368
100 5900000 124374 2349
100 5910000 116663 2357
100 5920000 116889 2361
100 5930000 117089 2371
100 5940000 117294 2379
100 5950000 117513 2379
100 5960000 117731 2396
100 5970000 117898 2374
100 5980000 119438 2381
100 5990000 120210 2391
100 6000000 126494 2401
100 6010000 118677 2403
100 6020000 118872 2418
100 6030000 119102 2396
100 6040000 120253 2401
100 6050000 119450 2412
100 6060000 119653 2417
100 6070000 119878 2425
100 6080000 120064 2432
100 6090000 120253 2442
100 6100000 120459 2425
100 6110000 120622 2430
100 6120000 121385 2441
100 6130000 122663 2445
100 6140000 121530 2453
100 6150000 121456 2461
100 6160000 125171 2471
100 6170000 124278 2451
100 6180000 122049 2458
100 6190000 130489 2464
100 6200000 122456 2476
100 6210000 122634 2481
100 6220000 122840 2494
100 6230000 125016 2471
100 6240000 123223 2474
100 6250000 123435 2488
100 6260000 123736 2495
100 6270000 123808 2499
100 6280000 124039 2512
100 6290000 124212 2517
100 6300000 124402 2500
100 6310000 127338 2504
100 6320000 125704 2515
100 6330000 125040 2519
100 6340000 133644 2531
100 6350000 125380 2536
100 6360000 125540 2519
100 6370000 125796 2525
100 6380000 125988 2536
100 6390000 126148 2540
100 6400000 126397 2550
100 6410000 126617 2556
100 6420000 126789 2568
100 6430000 137742 2545
100 6440000 127194 2555
100 6450000 169876 2563
100 6460000 127547 2568
100 6470000 128059 2583
100 6480000 127967 2587
100 6490000 128171 2565
100 6500000 128342 2575
100 6510000 128555 2581
100 6520000 129073 2590
100 6530000 128961 2595
100 6540000 129242 2609
100 6550000 129342 2615
100 6560000 129543 2594
100 6570000 129734 2598
100 6580000 129970 2610
100 6590000 130125 2616
100 6600000 130304 2618
100 6610000 130543 2633
100 6620000 130689 2611
100 6630000 130874 2622
100 6640000 131114 2622
100 6650000 131351 2635
100 6660000 131505 2645
100 6670000 134588 2655
100 6680000 131906 2668
100 6690000 132128 2642
100 6700000 132302 2649
100 6710000 132750 2657
100 6720000 135954 2665
100 6730000 132900 2676
100 6740000 133072 2682
100 6750000 133288 2693
100 6760000 133487 2670
100 6770000 133680 2679
100 6780000 146652 2684
100 6790000 134118 2693
100 6800000 134292 2705
100 6810000 134451 2710
100 6820000 134750 2689
100 6830000 138312 2695
100 6840000 135063 2703
100 6850000 135322 2716
100 6860000 135453 2719
100 6870000 137560 2721
100 6880000 135793 2739
100 6890000 136026 2716
100 6900000 136842 2724
100 6910000 136425 2732
100 6920000 136640 2742
100 6930000 138542 2753
100 6940000 145134 2758
100 6950000 137206 2737
100 6960000 137402 2743
100 6970000 137625 2752
100 6980000 137790 2760
100 6990000 143019 2771
100 7000000 138255 2777
100 7010000 140486 2784
100 7020000 138623 2765
100 7030000 138844 2772
100 7040000 139037 2779
100 7050000 139202 2780
100 7060000 143143 2792
100 7070000 139634 2799
100 7080000 139798 2785
100 7090000 140106 2793
100 7100000 140169 2804
100 7110000 168501 2810
100 7120000 140580 2818
100 7130000 149823 2827
100 7140000 143152 2832
100 7150000 141136 2813
100 7160000 141705 2822
100 7170000 143776 2829
100 7180000 141768 2835
100 7190000 141980 2841
100 7200000 142179 2855
100 7210000 142395 2834
100 7220000 142581 2841
100 7230000 147906 2848
100 7240000 142924 2858
100 7250000 143210 2867
100 7260000 143330 2869
100 7270000 146501 2874
100 7280000 143766 2859
100 7290000 144015 2868
100 7300000 144180 2880
100 7310000 144354 2885
100 7320000 144536 2891
100 7330000 144765 2902
100 7340000 144961 2905
100 7350000 145132 2888
100 7360000 145327 2896
100 7370000 159313 2897
100 7380000 145780 2902
100 7390000 145931 2924
100 7400000 155253 2921
100 7410000 146325 2913
100 7420000 150144 2915
100 7430000 146706 2928
100 7440000 146958 2927
100 7450000 147108 2939
100 7460000 147325 2947
100 7470000 147530 2955
100 7480000 147718 2937
100 7490000 147945 2945
100 7500000 148124 2951
100 7510000 148282 2963
100 7520000 154184 2969
100 7530000 148761 2974
100 7540000 157979 2956
100 7550000 149073 2961
100 7560000 149301 2974
100 7570000 149469 2977
100 7580000 149645 2991
100 7590000 153592 2998
100 7600000 151938 3006
100 7610000 150331 2979
100 7620000 153578 2981
100 7630000 150729 3001
100 7640000 153111 3011
100 7650000 153086 3016
100 7660000 151273 3023
100 7670000 151475 3002
100 7680000 151659 3013
100 7690000 151850 3021
100 7700000 152050 3030
100 7710000 152280 3038
100 7720000 152444 3046
100 7730000 152681 3052
100 7740000 152835 3031
100 7750000 153005 3041
100 7760000 153217 3048
100 7770000 153405 3057
100 7780000 153622 3066
100 7790000 153809 3064
100 7800000 154037 3053
100 7810000 154194 3055
100 7820000 154436 3065
100 7830000 156357 3079
100 7840000 165313 3084
100 7850000 155053 3080
100 7860000 155175 3094
100 7870000 155442 3081
100 7880000 155606 3089
100 7890000 156037 3094
100 7900000 156039 3104
100 7910000 156256 3112
100 7920000 156457 3116
100 7930000 156581 3103
100 7940000 156779 3109
100 7950000 156979 3115
100 7960000 157171 3121
100 7970000 157362 3133
100 7980000 157596 3142
100 7990000 157818 3148
100 8000000 157962 3129
100 8010000 158229 3139
100 8020000 158330 3145
100 8030000 158518 3154
100 8040000 158781 3152
100 8050000 162830 3172
100 8060000 159218 3166
100 8070000 159372 3154
100 8080000 159551 3168
100 8090000 159736 3174
100 8100000 162545 3181
100 8110000 160154 3187
100 8120000 160323 3189
100 8130000 160505 3179
100 8140000 160772 3180
100 8150000 160912 3194
100 8160000 161145 3202
100 8170000 161301 3206
100 8180000 171576 3217
100 8190000 161786 3227
100 8200000 161919 3206
100 8210000 162204 3211
100 8220000 162223 3219
100 8230000 162594 3228
100 8240000 165223 3235
100 8250000 162921 3238
100 8260000 168721 3226
100 8270000 163291 3233
100 8280000 163473 3231
100 8290000 163678 3245
100 8300000 163867 3251
100 8310000 167728 3266
100 8320000 184144 3349
100 8330000 164528 3251
100 8340000 164674 3258
100 8350000 170782 3264
100 8360000 165120 3277
100 8370000 165280 3285
100 8380000 176034 3285
100 8390000 165733 3269
100 8400000 165858 3347
100 8410000 168646 3289
100 8420000 167687 3296
100 8430000 167169 3294
100 8440000 166682 3316
100 8450000 166830 3308
100 8460000 167045 3298
100 8470000 167281 3307
100 8480000 171191 3316
100 8490000 167532 3316
100 8500000 167876 3334
100 8510000 168071 3343
100 8520000 168240 3321
100 8530000 168437 3330
100 8540000 168635 3339
100 8550000 168844 3348
100 8560000 169077 3354
100 8570000 169183 3357
100 8580000 169446 3367
100 8590000 169577 3343
100 8600000 169825 3356
100 8610000 169991 3365
100 8620000 170227 3374
100 8630000 171060 3381
100 8640000 170603 3380
100 8650000 170787 3400
100 8660000 170904 3362
100 8670000 171201 3382
100 8680000 171378 3389
100 8690000 171594 3402
100 8700000 171734 3406
100 8710000 171999 3416
100 8720000 182971 3398
100 8730000 175710 3401
100 8740000 172603 3409
100 8750000 172773 3419
100 8760000 172976 3428
100 8770000 176949 3436
100 8780000 173375 3446
100 8790000 173564 3424
100 8800000 173764 3430
100 8810000 174012 3431
100 8820000 174107 3448
100 8830000 177101 3458
100 8840000 174599 3466
100 8850000 174747 3446
100 8860000 174986 3453
100 8870000 175133 3460
100 8880000 175414 3464
100 8890000 179252 3477
100 8900000 175745 3487
100 8910000 175929 3477
100 8920000 176175 3470
100 8930000 176333 3474
100 8940000 176584 3487
100 8950000 180052 3495
100 8960000 176906 3491
100 8970000 177119 3513
100 8980000 177241 3490
100 8990000 192667 3499
100 9000000 184508 3508
100 9010000 177938 3515
100 9020000 193255 3524
100 9030000 178256 3524
100 9040000 178500 3541
100 9050000 189586 3520
100 9060000 178888 3526
100 9070000 179145 3524
100 9080000 179279 3548
100 9090000 179571 3552
100 9100000 179659 3560
100 9110000 179865 3542
100 9120000 180192 3551
100 9130000 184879 3556
100 9140000 180478 3561
100 9150000 180800 3572
100 9160000 187414 3579
100 9170000 181080 3585
100 9180000 181252 3565
100 9190000 181455 3575
100 9200000 181624 3585
100 9210000 181846 3594
100 9220000 182190 3601
100 9230000 185413 3611
100 9240000 186911 3604
100 9250000 186084 3594
100 9260000 182841 3604
100 9270000 182971 3611
100 9280000 183284 3616
100 9290000 183416 3627
100 9300000 183625 3636
100 9310000 183842 3613
100 9320000 184009 3627
100 9330000 201792 3632
100 9340000 184429 3636
100 9350000 184619 3649
100 9360000 184830 3659
100 9370000 185054 3667
100 9380000 185189 3644
100 9390000 185438 3653
100 9400000 185690 3658
100 9410000 185812 3664
100 9420000 186003 3671
100 9430000 186239 3684
100 9440000 186393 3664
100 9450000 186503 3672
100 9460000 186824 3677
100 9470000 186950 3694
100 9480000 187372 3696
100 9490000 187450 3702
100 9500000 187563 3702
100 9510000 187766 3689
100 9520000 187984 3702
100 9530000 188217 3703
100 9540000 188632 3718
100 9550000 188617 3720
100 9560000 192381 3719
100 9570000 188960 3710
100 9580000 189265 3720
100 9590000 189387 3731
100 9600000 189532 3737
100 9610000 189795 3742
100 9620000 189923 3752
100 9630000 192951 3759
100 9640000 190418 3739
100 9650000 190510 3748
100 9660000 190783 3756
100 9670000 191028 3763
100 9680000 191119 3774
100 9690000 191406 3773
100 9700000 203457 3758
100 9710000 191708 3769
100 9720000 191919 3773
100 9730000 192117 3784
100 9740000 192237 3791
100 9750000 192566 3799
100 9760000 192707 3802
100 9770000 192946 3787
100 9780000 193081 3794
100 9790000 193238 3802
100 9800000 193483 3814
100 9810000 193678 3809
100 9820000 194154 3824
100 9830000 194106 3841
100 9840000 194333 3817
100 9850000 194472 3811
100 9860000 194685 3833
100 9870000 194942 3838
100 9880000 195078 3847
100 9890000 195252 3856
100 9900000 195552 3835
100 9910000 195656 3842
100 9920000 200229 3851
100 9930000 196146 3858
100 9940000 196289 3869
100 9950000 200235 3864
100 9960000 200746 3882
100 9970000 196837 3859
100 9980000 197109 3869
100 9990000 263000 3881
100 10000000 197441 3883
